14:23:06.623 block130.bin: 613.80;4;0;1;0;113;0;37;47;179.90;179.50;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:06.675 block131.bin: 613.81;3;0;1;0;113;11;37;47;180.10;179.60;66;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:06.729 block132.bin: 613.81;2;0;1;0;113;0;37;47;180.10;179.60;66;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:06.801 block133.bin: 613.81;2;0;1;0;113;30;37;47;179.10;178.50;66;0.00;126;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:06.868 block134.bin: 613.81;3;0;1;0;113;25;37;47;178.70;178.10;66;0.00;127;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:06.933 block135.bin: 613.81;3;0;1;0;113;27;37;48;178.40;177.70;66;0.00;126;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:06.957 block136.bin: 613.82;4;0;1;0;113;52;37;48;176.70;175.20;66;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.034 block137.bin: 613.82;4;0;1;0;113;13;38;48;179.00;178.00;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.084 block138.bin: 613.82;4;0;1;0;113;0;37;48;178.20;177.40;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.135 block139.bin: 613.82;4;0;1;0;113;5;37;48;179.30;178.80;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.185 block140.bin: 613.83;4;0;1;0;113;0;37;48;179.10;178.60;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.251 block141.bin: 613.83;4;0;1;0;113;11;37;48;179.30;178.80;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.298 block142.bin: 613.83;4;0;1;0;113;7;37;48;179.00;178.50;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.374 block143.bin: 613.83;3;0;1;0;113;7;37;48;179.00;178.60;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.431 block144.bin: 613.83;3;0;1;0;113;9;37;48;179.20;178.80;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.488 block145.bin: 613.84;3;0;1;0;113;21;37;48;179.10;178.70;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.542 block146.bin: 613.84;4;0;1;0;113;15;37;48;178.20;177.50;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.596 block147.bin: 613.84;5;0;1;0;113;59;38;48;174.70;172.00;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.649 block148.bin: 613.84;5;0;1;0;113;0;38;48;178.40;177.40;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.707 block149.bin: 613.85;4;0;1;0;113;0;38;48;179.60;179.10;66;0.00;127;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:07.769 block150.bin: 613.85;4;0;1;0;113;0;38;48;179.80;179.30;66;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:07.823 block151.bin: 613.85;3;0;1;0;113;0;38;49;179.90;179.40;66;0.00;127;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:07.880 block152.bin: 613.85;2;0;1;0;113;25;38;49;179.60;179.00;66;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:07.931 block153.bin: 613.86;3;0;1;0;113;18;38;49;178.70;178.10;66;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:08.006 block154.bin: 613.86;2;0;1;0;113;49;38;49;179.00;178.50;66;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:08.057 block155.bin: 613.86;4;0;2;0;114;99;38;49;176.40;174.00;66;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:08.112 block156.bin: 613.86;6;0;2;0;114;1;39;49;172.60;169.00;66;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:08.167 block157.bin: 613.87;5;0;2;0;114;41;39;49;179.00;178.60;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:08.224 block158.bin: 613.87;6;0;1;0;114;0;39;50;174.90;173.30;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:08.282 block159.bin: 613.87;6;0;1;0;113;12;38;50;177.90;177.30;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:08.349 block160.bin: 613.88;5;0;1;0;113;12;38;50;178.70;178.20;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:08.403 block161.bin: 613.88;5;0;1;0;113;0;38;51;178.20;177.70;66;0.00;128;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:08.458 block162.bin: 613.88;4;0;1;0;113;0;38;51;179.20;178.80;66;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:08.511 block163.bin: 613.88;4;0;1;0;113;0;38;51;179.40;179.00;66;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:08.574 block164.bin: 613.89;3;0;1;0;113;9;38;51;179.30;178.70;66;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:08.627 block165.bin: 613.89;3;0;1;0;113;30;38;51;178.70;178.30;66;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:08.699 block166.bin: 613.89;4;0;1;0;113;30;38;51;177.50;176.60;66;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:08.748 block167.bin: 613.89;4;0;1;0;113;21;38;51;177.30;176.50;66;0.00;126;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:08.802 block168.bin: 613.90;5;0;1;0;113;14;38;52;177.60;176.90;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:08.856 block169.bin: 613.90;5;0;1;0;113;69;38;52;175.80;173.40;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:08.914 block170.bin: 613.90;5;0;1;0;113;5;39;52;178.00;177.40;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:08.979 block171.bin: 613.91;5;0;1;0;113;3;38;52;178.20;177.80;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:09.042 block172.bin: 613.91;5;0;1;0;113;0;38;52;178.70;178.30;66;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:09.113 block173.bin: 613.91;4;0;1;0;113;0;38;52;179.30;178.80;66;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:09.162 block174.bin: 613.91;3;0;1;0;113;21;38;52;179.40;178.90;66;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:09.216 block175.bin: 613.92;2;0;1;0;113;0;38;52;178.90;178.50;66;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:09.268 block176.bin: 613.92;2;0;1;0;113;0;38;52;179.40;179.00;66;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:09.318 block177.bin: 613.92;1;0;1;0;113;13;38;52;179.20;178.80;66;0.00;126;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:09.397 block178.bin: 613.92;1;0;1;0;113;33;38;52;178.40;177.70;66;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:09.450 block179.bin: 613.92;2;0;1;0;113;30;38;52;178.20;177.70;66;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:09.505 block180.bin: 613.92;2;0;1;0;113;7;38;52;178.30;177.90;66;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:09.569 block181.bin: 613.92;4;0;2;0;114;99;39;52;176.30;174.70;66;0.00;127;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:09.618 block182.bin: 613.93;6;0;2;0;114;99;40;52;172.20;168.60;66;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:09.672 block183.bin: 613.93;7;0;2;0;114;99;40;53;171.90;168.90;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:09.729 block184.bin: 613.93;8;0;1;0;113;99;40;53;171.40;167.70;65;0.00;125;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:09.820 block185.bin: 613.94;8;0;1;0;113;0;40;53;177.90;177.40;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:09.856 block186.bin: 613.94;7;0;1;0;113;0;39;54;178.20;177.70;65;0.00;126;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:09.919 block187.bin: 613.95;6;0;1;0;113;0;39;55;178.50;177.90;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:09.970 block188.bin: 613.95;5;0;1;0;113;0;39;55;178.60;178.10;65;0.00;126;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:10.024 block189.bin: 613.95;4;0;1;0;113;0;39;55;178.70;178.20;65;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:10.104 block190.bin: 613.96;3;0;1;0;113;0;39;56;178.90;178.30;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:10.155 block191.bin: 613.96;2;0;1;0;113;15;39;56;178.90;178.50;65;0.00;125;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:10.209 block192.bin: 613.96;2;0;1;0;113;0;39;56;178.80;178.40;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:10.262 block193.bin: 613.96;2;0;1;0;113;10;39;56;176.40;175.20;65;0.00;125;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:10.327 block194.bin: 613.96;2;0;1;0;113;0;39;56;178.90;178.30;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:10.378 block195.bin: 613.96;2;0;1;0;113;29;39;56;178.40;177.90;65;0.00;126;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:10.459 block196.bin: 613.97;2;0;1;0;113;18;39;57;177.90;177.50;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:10.514 block197.bin: 613.97;3;0;1;0;113;30;39;57;177.30;176.60;65;0.00;126;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:10.570 block198.bin: 613.97;4;0;1;0;113;65;40;57;175.10;173.20;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:10.615 block199.bin: 613.97;5;0;1;0;113;42;40;57;175.20;174.00;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:10.687 block200.bin: 613.98;5;0;1;0;113;0;40;57;177.70;177.00;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:10.741 block201.bin: 613.98;4;0;1;0;113;0;40;57;178.60;178.10;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:10.794 block202.bin: 613.98;3;0;1;0;113;0;40;57;178.80;178.30;65;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:10.865 block203.bin: 613.98;3;0;1;0;113;0;40;57;178.90;178.40;65;0.00;126;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;
14:23:10.921 block204.bin: 613.98;2;0;1;0;113;0;40;57;178.90;178.30;65;0.00;125;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:10.971 block205.bin: 613.99;2;0;1;0;113;27;40;57;178.70;178.30;65;0.00;126;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;
14:23:11.045 block206.bin: 613.99;2;0;1;0;113;1;40;57;178.00;177.60;65;0.00;126;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;
14:23:11.097 block207.bin: 613.99;2;0;1;0;113;15;39;57;178.10;177.60;65;0.00;125;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;
14:23:11.217 block208.bin: 613.99;2;0;1;0;113;17;39;57;177.90;177.50;65;0.00;126;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;
14:23:11.220 block209.bin: 613.99;3;0;1;0;113;20;39;57;177.90;177.40;65;0.00;125;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:11.276 block210.bin: 613.99;3;0;1;0;113;49;40;57;176.00;174.80;65;0.00;126;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:11.329 block211.bin: 613.99;4;0;1;0;113;14;40;57;176.40;175.50;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:11.387 block212.bin: 614.00;4;0;1;0;113;40;40;57;176.90;175.90;65;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:11.460 block213.bin: 614.00;5;0;1;0;113;24;40;57;176.00;175.00;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:11.511 block214.bin: 614.00;5;0;1;0;113;34;40;57;176.60;175.90;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:11.587 block215.bin: 614.01;6;0;1;0;113;19;40;57;176.00;174.90;65;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:11.629 block216.bin: 614.01;5;0;1;0;113;35;40;57;177.70;177.30;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:11.700 block217.bin: 614.01;6;0;1;0;113;12;40;57;176.30;175.40;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:11.756 block218.bin: 614.02;5;0;1;0;113;6;40;57;177.80;177.50;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:11.809 block219.bin: 614.02;5;0;1;0;113;0;40;57;178.60;178.10;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:11.894 block220.bin: 614.02;3;0;1;0;113;0;40;57;178.70;178.20;65;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:11.946 block221.bin: 614.02;2;0;1;0;113;0;40;57;178.70;178.30;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:11.988 block222.bin: 614.03;2;0;1;0;113;6;40;57;178.30;177.90;65;0.00;125;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.070 block223.bin: 614.03;2;0;1;0;113;26;40;57;177.90;177.60;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:12.127 block224.bin: 614.03;2;0;1;0;113;4;40;57;177.50;176.80;65;0.00;124;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.179 block225.bin: 614.03;2;0;1;0;113;0;40;57;178.30;177.70;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:12.229 block226.bin: 614.03;2;0;1;0;113;33;40;57;177.90;177.40;65;0.00;125;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:12.306 block227.bin: 614.03;3;0;1;0;113;22;40;57;176.80;176.10;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.358 block228.bin: 614.03;4;0;1;0;113;21;40;57;176.70;175.90;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.411 block229.bin: 614.04;4;0;1;0;113;13;40;57;177.20;176.60;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.481 block230.bin: 614.04;4;0;1;0;113;14;40;57;177.40;176.90;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.542 block231.bin: 614.04;4;0;1;0;113;19;40;57;177.40;176.90;65;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.594 block232.bin: 614.04;4;0;1;0;113;19;40;57;177.10;176.60;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.647 block233.bin: 614.05;4;0;1;0;113;90;40;57;177.20;176.60;65;0.00;127;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.729 block234.bin: 614.05;5;0;1;0;113;11;40;56;176.70;175.90;65;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.781 block235.bin: 614.05;4;0;1;0;113;7;40;56;177.90;177.50;65;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.837 block236.bin: 614.06;4;0;1;0;113;0;40;56;177.70;177.20;65;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.891 block237.bin: 614.06;4;0;1;0;113;13;40;56;177.80;177.40;65;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:12.949 block238.bin: 614.06;4;0;1;0;113;0;40;56;177.70;177.10;65;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:13.026 block239.bin: 614.06;3;0;1;0;113;3;40;56;178.00;177.60;65;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:13.078 block240.bin: 614.06;3;0;1;0;113;3;40;56;178.20;177.70;65;0.00;128;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:13.132 block241.bin: 614.07;3;0;1;0;113;0;40;56;178.30;177.90;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:13.212 block242.bin: 614.07;2;0;1;0;113;0;40;56;178.50;178.10;65;0.00;125;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:13.265 block243.bin: 614.07;2;0;1;0;113;1;40;56;178.40;177.90;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:13.316 block244.bin: 614.07;2;0;1;0;113;15;40;56;178.20;177.80;65;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:13.370 block245.bin: 614.07;3;0;1;0;113;42;40;56;176.70;175.50;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:13.443 block246.bin: 614.07;3;0;1;0;113;24;40;55;176.40;175.60;65;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:13.506 block247.bin: 614.08;3;0;1;0;113;18;40;55;176.90;176.40;65;0.00;126;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:13.574 block248.bin: 614.08;4;0;1;0;113;18;40;55;177.10;176.60;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:13.631 block249.bin: 614.08;4;0;1;0;113;18;40;55;177.10;176.60;65;0.00;125;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:13.681 block250.bin: 614.08;5;0;1;0;113;5;40;55;173.80;171.70;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:13.734 block251.bin: 614.09;4;0;1;0;113;0;40;55;177.90;177.50;65;0.00;125;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:13.801 block252.bin: 614.09;4;0;1;0;113;56;40;55;177.70;177.00;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:13.871 block253.bin: 614.09;5;0;1;0;113;39;41;55;174.50;172.70;65;0.00;125;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:13.922 block254.bin: 614.09;5;0;1;0;113;38;40;55;177.00;176.50;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:13.975 block255.bin: 614.10;6;0;1;0;113;62;41;56;172.70;170.30;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:14.054 block256.bin: 614.10;6;0;1;0;113;0;41;56;177.20;176.60;65;0.00;125;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
14:23:14.108 block257.bin: 614.10;5;0;1;0;113;32;40;56;177.60;177.10;65;0.00;126;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;
14:23:14.175 block258.bin: 614.11;6;0;1;0;113;43;40;56;175.50;174.50;65;0.00;125;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;
